tweet_id,created_at,retweet_count,favorite_count
805958939288408065,2016-12-06 02:15:59,6238,0
805932879469572096,2016-12-06 00:32:26,2209,9178
805826884734976000,2016-12-05 17:31:15,2132,7335
805823200554876929,2016-12-05 17:16:37,9374,0
805520635690676224,2016-12-04 21:14:20,1905,6368
805487436403003392,2016-12-04 19:02:24,2929,9773
805207613751304193,2016-12-04 00:30:29,1972,8680
804738756058218496,2016-12-02 17:27:25,4480,15326
804475857670639616,2016-12-02 00:02:45,2355,6886
804413760345620481,2016-12-01 19:56:00,3712,0
804026241225523202,2016-11-30 18:16:08,18876,49774
803773340896923648,2016-11-30 01:31:12,3220,11203
803692223237865472,2016-11-29 20:08:52,8689,0
803638050916102144,2016-11-29 16:33:36,4828,12270
803380650405482500,2016-11-28 23:30:47,2169,8601
803321560782307329,2016-11-28 19:35:59,6221,0
803276597545603072,2016-11-28 16:37:19,2887,11207
802952499103731712,2016-11-27 19:09:28,2336,10085
802624713319034886,2016-11-26 21:26:58,3403,0
802600418706604034,2016-11-26 19:50:26,1714,7938
802572683846291456,2016-11-26 18:00:13,2926,9959
802323869084381190,2016-11-26 01:31:31,6808,18124
802265048156610565,2016-11-25 21:37:47,1573,7039
802247111496568832,2016-11-25 20:26:31,5247,0
802239329049477120,2016-11-25 19:55:35,3040,10132
802185808107208704,2016-11-25 16:22:55,314,0
801958328846974976,2016-11-25 01:18:59,1992,8608
801854953262350336,2016-11-24 18:28:13,275,1958
801538201127157760,2016-11-23 21:29:33,2391,9141
801285448605831168,2016-11-23 04:45:12,960,6802
801167903437357056,2016-11-22 20:58:07,6961,27386
801127390143516673,2016-11-22 18:17:08,4627,0
801115127852503040,2016-11-22 17:28:25,2429,8992
800859414831898624,2016-11-22 00:32:18,113,778
800855607700029440,2016-11-22 00:17:10,1889,0
800751577355128832,2016-11-21 17:23:47,3214,11701
800513324630806528,2016-11-21 01:37:04,3495,14685
800459316964663297,2016-11-20 22:02:27,2489,10538
800443802682937345,2016-11-20 21:00:48,5068,0
800388270626521089,2016-11-20 17:20:08,3265,12456
800188575492947969,2016-11-20 04:06:37,4581,0
800141422401830912,2016-11-20 00:59:15,2980,17092
800018252395122689,2016-11-19 16:49:49,15351,31768
799774291445383169,2016-11-19 00:40:24,5488,0
799757965289017345,2016-11-18 23:35:32,2506,9390
799422933579902976,2016-11-18 01:24:14,2213,8965
799308762079035393,2016-11-17 17:50:33,6478,0
799297110730567681,2016-11-17 17:04:16,3227,11065
799063482566066176,2016-11-17 01:35:54,2863,9058
798933969379225600,2016-11-16 17:01:16,5203,14712
798925684722855936,2016-11-16 16:28:21,1663,8246
798705661114773508,2016-11-16 01:54:03,7724,0
798701998996647937,2016-11-16 01:39:30,9126,0
798697898615730177,2016-11-16 01:23:12,7602,0
798694562394996736,2016-11-16 01:09:57,5812,0
798686750113755136,2016-11-16 00:38:54,2702,0
798682547630837760,2016-11-16 00:22:12,5515,0
798673117451325440,2016-11-15 23:44:44,6485,0
798665375516884993,2016-11-15 23:13:58,4519,0
798644042770751489,2016-11-15 21:49:12,2153,0
798628517273620480,2016-11-15 20:47:30,2272,0
798585098161549313,2016-11-15 17:54:59,6618,0
798576900688019456,2016-11-15 17:22:24,6871,0
798340744599797760,2016-11-15 01:44:00,3924,0
798209839306514432,2016-11-14 17:03:50,2954,11548
797971864723324932,2016-11-14 01:18:12,3652,13018
797545162159308800,2016-11-12 21:02:38,5656,16198
797236660651966464,2016-11-12 00:36:46,7726,22328
797165961484890113,2016-11-11 19:55:50,32,256
796904159865868288,2016-11-11 02:35:32,10411,0
796865951799083009,2016-11-11 00:03:42,2198,8564
796759840936919040,2016-11-10 17:02:03,3562,13256
796563435802726400,2016-11-10 04:01:37,8536,0
796484825502875648,2016-11-09 22:49:15,2042,8472
796387464403357696,2016-11-09 16:22:22,4861,12334
796177847564038144,2016-11-09 02:29:25,16628,0
796149749086875649,2016-11-09 00:37:46,16628,36177
796125600683540480,2016-11-08 23:01:49,2079,5511
796116448414461957,2016-11-08 22:25:27,2813,10139
796080075804475393,2016-11-08 20:00:55,2703,9469
796031486298386433,2016-11-08 16:47:50,4284,12071
795464331001561088,2016-11-07 03:14:10,27728,55683
795400264262053889,2016-11-06 22:59:35,3323,11270
795076730285391872,2016-11-06 01:33:58,6288,18139
794983741416415232,2016-11-05 19:24:28,3942,0
794926597468000259,2016-11-05 15:37:24,2697,11492
794355576146903043,2016-11-04 01:48:22,12014,0
794332329137291264,2016-11-04 00:15:59,3088,10686
794205286408003585,2016-11-03 15:51:10,3895,10314
793962221541933056,2016-11-02 23:45:19,5711,18910
793845145112371200,2016-11-02 16:00:06,2187,10295
793614319594401792,2016-11-02 00:42:53,3661,0
793601777308463104,2016-11-01 23:53:02,1908,8926
793500921481273345,2016-11-01 17:12:16,2786,11953
793286476301799424,2016-11-01 03:00:09,10723,27597
793271401113350145,2016-11-01 02:00:14,2763,9677
793256262322548741,2016-11-01 01:00:05,9714,22350
793241302385262592,2016-11-01 00:00:38,3812,11780
793226087023144960,2016-10-31 23:00:11,3338,11001
793210959003287553,2016-10-31 22:00:04,3301,9997
793195938047070209,2016-10-31 21:00:23,6547,17063
793180763617361921,2016-10-31 20:00:05,2310,7740
793165685325201412,2016-10-31 19:00:10,3238,10478
793150605191548928,2016-10-31 18:00:14,1984,6909
793135492858580992,2016-10-31 17:00:11,2893,7214
793120401413079041,2016-10-31 16:00:13,4551,14202
792913359805018113,2016-10-31 02:17:31,4715,16063
792883833364439040,2016-10-31 00:20:11,4964,12666
792773781206999040,2016-10-30 17:02:53,1963,8209
792394556390137856,2016-10-29 15:55:58,4998,15128
792050063153438720,2016-10-28 17:07:05,2088,8029
791821351946420224,2016-10-28 01:58:16,24514,0
791784077045166082,2016-10-27 23:30:09,11271,0
791780927877898241,2016-10-27 23:17:38,4432,0
791774931465953280,2016-10-27 22:53:48,21156,37818
791672322847637504,2016-10-27 16:06:04,3661,13129
791406955684368384,2016-10-26 22:31:36,4797,14670
791312159183634433,2016-10-26 16:14:55,2963,9841
791026214425268224,2016-10-25 21:18:40,4858,0
790987426131050500,2016-10-25 18:44:32,2483,11089
790946055508652032,2016-10-25 16:00:09,5496,18601
790723298204217344,2016-10-25 01:14:59,2704,0
790698755171364864,2016-10-24 23:37:28,2203,9158
790581949425475584,2016-10-24 15:53:19,8183,22473
790337589677002753,2016-10-23 23:42:19,2167,8740
790277117346975746,2016-10-23 19:42:02,3732,14081
790227638568808452,2016-10-23 16:25:25,4190,0
789986466051088384,2016-10-23 00:27:05,2704,10369
789960241177853952,2016-10-22 22:42:52,4839,0
789903600034189313,2016-10-22 18:57:48,4858,11673
789628658055020548,2016-10-22 00:45:17,2080,8448
789599242079838210,2016-10-21 22:48:24,2279,7620
789530877013393408,2016-10-21 18:16:44,3942,13188
789314372632018944,2016-10-21 03:56:25,2666,9615
789280767834746880,2016-10-21 01:42:53,5747,0
789268448748703744,2016-10-21 00:53:56,3014,10196
789137962068021249,2016-10-20 16:15:26,3244,10875
788908386943430656,2016-10-20 01:03:11,14409,30653
788765914992902144,2016-10-19 15:37:03,12014,30658
788552643979468800,2016-10-19 01:29:35,8407,0
788412144018661376,2016-10-18 16:11:17,5990,16060
788178268662984705,2016-10-18 00:41:57,2488,8100
788150585577050112,2016-10-17 22:51:57,1510,6865
788070120937619456,2016-10-17 17:32:13,3952,0
788039637453406209,2016-10-17 15:31:05,1535,6867
787810552592695296,2016-10-17 00:20:47,3540,9717
787717603741622272,2016-10-16 18:11:26,3240,11416
787397959788929025,2016-10-15 21:01:17,3300,12120
787322443945877504,2016-10-15 16:01:13,2032,8726
787111942498508800,2016-10-15 02:04:45,7798,0
786963064373534720,2016-10-14 16:13:10,9327,29725
786729988674449408,2016-10-14 00:47:00,2827,0
786709082849828864,2016-10-13 23:23:56,7069,20296
786664955043049472,2016-10-13 20:28:35,2996,11957
786595970293370880,2016-10-13 15:54:28,3601,10497
786363235746385920,2016-10-13 00:29:39,4072,12189
786286427768250368,2016-10-12 19:24:27,3352,8930
786233965241827333,2016-10-12 15:55:59,5571,17178
786051337297522688,2016-10-12 03:50:17,179,1614
786036967502913536,2016-10-12 02:53:11,8237,0
785927819176054784,2016-10-11 19:39:28,3652,12696
785872687017132033,2016-10-11 16:00:24,2130,7489
785639753186217984,2016-10-11 00:34:48,2561,8735
785533386513321988,2016-10-10 17:32:08,2334,10183
785515384317313025,2016-10-10 16:20:36,1477,6800
785264754247995392,2016-10-09 23:44:41,1911,8128
785170936622350336,2016-10-09 17:31:53,5639,13491
784826020293709826,2016-10-08 18:41:19,3712,11310
784517518371221505,2016-10-07 22:15:26,2970,10039
784431430411685888,2016-10-07 16:33:21,1491,6329
784183165795655680,2016-10-07 00:06:50,9374,22513
784057939640352768,2016-10-06 15:49:14,12953,33505
783839966405230592,2016-10-06 01:23:05,12643,33689
783821107061198850,2016-10-06 00:08:09,2269,8209
783695101801398276,2016-10-05 15:47:27,3737,11650
783466772167098368,2016-10-05 00:40:09,2608,9468
783391753726550016,2016-10-04 19:42:03,6441,18908
783347506784731136,2016-10-04 16:46:14,6533,0
783334639985389568,2016-10-04 15:55:06,13616,32651
783085703974514689,2016-10-03 23:25:55,2565,9112
782969140009107456,2016-10-03 15:42:44,8521,26949
782747134529531904,2016-10-03 01:00:34,1604,8310
782722598790725632,2016-10-02 23:23:04,6238,19250
782598640137187329,2016-10-02 15:10:30,2184,8694
782305867769217024,2016-10-01 19:47:08,6470,18630
782021823840026624,2016-10-01 00:58:26,7236,0
781955203444699136,2016-09-30 20:33:43,3920,12357
781661882474196992,2016-09-30 01:08:10,3129,11634
781655249211752448,2016-09-30 00:41:48,1314,4466
781524693396357120,2016-09-29 16:03:01,6426,23163
781308096455073793,2016-09-29 01:42:20,2961,7973
781251288990355457,2016-09-28 21:56:36,2458,9428
781163403222056960,2016-09-28 16:07:23,3168,10895
780931614150983680,2016-09-28 00:46:20,8536,24192
780858289093574656,2016-09-27 19:54:58,2328,8033
780800785462489090,2016-09-27 16:06:28,1505,6141
780601303617732608,2016-09-27 02:53:48,3839,13525
780543529827336192,2016-09-26 23:04:13,2032,7040
780496263422808064,2016-09-26 19:56:24,4319,0
780476555013349377,2016-09-26 18:38:05,136,0
780459368902959104,2016-09-26 17:29:48,1224,5892
780192070812196864,2016-09-25 23:47:39,2589,9712
780092040432480260,2016-09-25 17:10:10,2655,0
780074436359819264,2016-09-25 16:00:13,5815,13723
779834332596887552,2016-09-25 00:06:08,8237,21252
779377524342161408,2016-09-23 17:50:56,3613,9831
779124354206535695,2016-09-23 01:04:56,21324,0
779123168116150273,2016-09-23 01:00:13,4207,13206
779056095788752897,2016-09-22 20:33:42,5247,16500
778990705243029504,2016-09-22 16:13:51,8437,22342
778774459159379968,2016-09-22 01:54:34,11550,0
778764940568104960,2016-09-22 01:16:45,426,955
778748913645780993,2016-09-22 00:13:04,1562,7717
778650543019483137,2016-09-21 17:42:10,1729,6430
778624900596654080,2016-09-21 16:00:17,1176,5177
778408200802557953,2016-09-21 01:39:11,5023,15135
778396591732486144,2016-09-21 00:53:04,14198,0
778383385161035776,2016-09-21 00:00:35,1271,6515
778286810187399168,2016-09-20 17:36:50,3836,11576
778039087836069888,2016-09-20 01:12:28,3065,9417
778027034220126208,2016-09-20 00:24:34,1885,7320
777953400541634568,2016-09-19 19:31:59,4080,0
777885040357281792,2016-09-19 15:00:20,1893,7078
777684233540206592,2016-09-19 01:42:24,3403,12518
777641927919427584,2016-09-18 22:54:18,4947,0
777621514455814149,2016-09-18 21:33:11,2910,9742
777189768882946048,2016-09-17 16:57:35,4999,15921
776819012571455488,2016-09-16 16:24:19,15839,0
776813020089548800,2016-09-16 16:00:31,1405,5444
776477788987613185,2016-09-15 17:48:25,3249,9858
776249906839351296,2016-09-15 02:42:54,10673,0
776218204058357768,2016-09-15 00:36:55,18497,33345
776201521193218049,2016-09-14 23:30:38,2919,10681
776113305656188928,2016-09-14 17:40:06,5068,13102
776088319444877312,2016-09-14 16:00:49,179,2045
775898661951791106,2016-09-14 03:27:11,17621,0
775842724423557120,2016-09-13 23:44:54,3116,13022
775733305207554048,2016-09-13 16:30:07,4627,15413
775729183532220416,2016-09-13 16:13:44,5302,14361
775364825476165632,2016-09-12 16:05:54,3472,8295
775350846108426240,2016-09-12 15:10:21,4532,11309
775096608509886464,2016-09-11 22:20:06,9220,0
775085132600442880,2016-09-11 21:34:30,5488,17281
774757898236878852,2016-09-10 23:54:11,2035,9462
774639387460112384,2016-09-10 16:03:16,2013,7508
774314403806253056,2016-09-09 18:31:54,6478,24167
773985732834758656,2016-09-08 20:45:53,4492,11925
773922284943896577,2016-09-08 16:33:46,1999,7110
773704687002451968,2016-09-08 02:09:06,1891,7317
773670353721753600,2016-09-07 23:52:41,1501,5935
773547596996571136,2016-09-07 15:44:53,7126,24553
773336787167145985,2016-09-07 01:47:12,5912,0
773308824254029826,2016-09-06 23:56:05,8640,25846
773247561583001600,2016-09-06 19:52:39,3699,10414
773191612633579521,2016-09-06 16:10:20,4736,11117
772877495989305348,2016-09-05 19:22:09,4501,9555
772826264096874500,2016-09-05 15:58:34,2669,8842
772615324260794368,2016-09-05 02:00:22,3914,0
772581559778025472,2016-09-04 23:46:12,1968,7192
772193107915964416,2016-09-03 22:02:38,1612,6665
772152991789019136,2016-09-03 19:23:13,1300,4181
772117678702071809,2016-09-03 17:02:54,848,4165
772114945936949249,2016-09-03 16:52:02,546,3005
772102971039580160,2016-09-03 16:04:27,1065,4448
771908950375665664,2016-09-03 03:13:29,2181,7298
771770456517009408,2016-09-02 18:03:10,3924,13356
771500966810099713,2016-09-02 00:12:18,3018,9167
771380798096281600,2016-09-01 16:14:48,5912,11746
771171053431250945,2016-09-01 02:21:21,8705,0
771136648247640064,2016-09-01 00:04:38,3357,10223
771102124360998913,2016-08-31 21:47:27,1663,6898
771014301343748096,2016-08-31 15:58:28,1782,7032
770787852854652928,2016-08-31 00:58:39,1415,5498
770772759874076672,2016-08-30 23:58:40,1626,5749
770743923962707968,2016-08-30 22:04:05,52360,0
770655142660169732,2016-08-30 16:11:18,2013,8130
770414278348247044,2016-08-30 00:14:12,2390,6987
770293558247038976,2016-08-29 16:14:30,1718,6923
770093767776997377,2016-08-29 03:00:36,3520,0
770069151037685760,2016-08-29 01:22:47,2651,8385
769940425801170949,2016-08-28 16:51:16,11131,34948
769695466921623552,2016-08-28 00:37:54,1926,7101
769335591808995329,2016-08-27 00:47:53,8830,0
769212283578875904,2016-08-26 16:37:54,1969,5980
768970937022709760,2016-08-26 00:38:52,7574,16017
768909767477751808,2016-08-25 20:35:48,3129,0
768855141948723200,2016-08-25 16:58:45,1034,4660
768609597686943744,2016-08-25 00:43:02,1382,4580
768596291618299904,2016-08-24 23:50:10,1473,5592
768554158521745409,2016-08-24 21:02:45,6719,0
768473857036525572,2016-08-24 15:43:39,3958,15110
768193404517830656,2016-08-23 21:09:14,4080,12157
767884188863397888,2016-08-23 00:40:31,1634,5309
767754930266464257,2016-08-22 16:06:54,6221,17814
767500508068192258,2016-08-21 23:15:55,2688,8295
767191397493538821,2016-08-21 02:47:37,4406,13643
767122157629476866,2016-08-20 22:12:29,3261,11227
766864461642756096,2016-08-20 05:08:29,6521,0
766793450729734144,2016-08-20 00:26:19,1565,5650
766714921925144576,2016-08-19 19:14:16,438,2872
766693177336135680,2016-08-19 17:47:52,918,4484
766423258543644672,2016-08-18 23:55:18,1825,6671
766313316352462849,2016-08-18 16:38:26,2166,7493
766078092750233600,2016-08-18 01:03:45,2970,0
766069199026450432,2016-08-18 00:28:24,1003,4765
766008592277377025,2016-08-17 20:27:34,571,4149
765719909049503744,2016-08-17 01:20:27,2475,8021
765669560888528897,2016-08-16 22:00:23,1407,5760
765395769549590528,2016-08-16 03:52:26,3127,20539
765371061932261376,2016-08-16 02:14:15,2475,7842
765222098633691136,2016-08-15 16:22:20,3914,12902
764857477905154048,2016-08-14 16:13:27,2029,7099
764259802650378240,2016-08-13 00:38:30,1745,6718
763956972077010945,2016-08-12 04:35:10,61,812
763837565564780549,2016-08-11 20:40:41,4858,14041
763183847194451968,2016-08-10 01:23:03,1702,6004
763167063695355904,2016-08-10 00:16:21,3484,0
763103485927849985,2016-08-09 20:03:43,2602,8163
762699858130116608,2016-08-08 17:19:51,4190,13518
762471784394268675,2016-08-08 02:13:34,7612,12571
762464539388485633,2016-08-08 01:44:46,4839,11503
762316489655476224,2016-08-07 15:56:28,1298,5350
762035686371364864,2016-08-06 21:20:40,17919,35400
761976711479193600,2016-08-06 17:26:19,2310,5992
761750502866649088,2016-08-06 02:27:27,4535,0
761745352076779520,2016-08-06 02:06:59,979,4707
761672994376806400,2016-08-05 21:19:27,33421,55016
761599872357261312,2016-08-05 16:28:54,1336,4578
761371037149827077,2016-08-05 01:19:35,20500,0
761334018830917632,2016-08-04 22:52:29,1669,5792
761292947749015552,2016-08-04 20:09:17,1265,4957
761227390836215808,2016-08-04 15:48:47,1775,5908
761004547850530816,2016-08-04 01:03:17,3952,12482
760893934457552897,2016-08-03 17:43:45,1104,4228
760656994973933572,2016-08-03 02:02:14,2210,7343
760641137271070720,2016-08-03 00:59:13,1481,5485
760539183865880579,2016-08-02 18:14:06,4168,8399
760521673607086080,2016-08-02 17:04:31,1608,4681
760290219849637889,2016-08-02 01:44:48,13140,29618
760252756032651264,2016-08-01 23:15:56,995,4338
760190180481531904,2016-08-01 19:07:17,2079,6334
760153949710192640,2016-08-01 16:43:19,38,0
759943073749200896,2016-08-01 02:45:22,2382,6581
759923798737051648,2016-08-01 01:28:46,6521,16284
759846353224826880,2016-07-31 20:21:02,2265,7433
759793422261743616,2016-07-31 16:50:42,2173,6620
759566828574212096,2016-07-31 01:50:18,24319,0
759557299618865152,2016-07-31 01:12:26,1341,5202
759447681597108224,2016-07-30 17:56:51,2827,9418
759446261539934208,2016-07-30 17:51:13,561,1846
759197388317847553,2016-07-30 01:22:17,2221,6725
759159934323924993,2016-07-29 22:53:27,1359,0
759099523532779520,2016-07-29 18:53:24,4813,16101
759047813560868866,2016-07-29 15:27:55,2302,7227
758854675097526272,2016-07-29 02:40:28,1027,3904
758828659922702336,2016-07-29 00:57:05,4376,12376
758740312047005698,2016-07-28 19:06:01,1824,6339
758474966123810816,2016-07-28 01:31:38,1132,4227
758467244762497024,2016-07-28 01:00:57,2539,5316
758405701903519748,2016-07-27 20:56:24,2204,5756
758355060040593408,2016-07-27 17:35:10,1245,3797
758099635764359168,2016-07-27 00:40:12,11550,21302
758041019896193024,2016-07-26 20:47:17,433,3001
757741869644341248,2016-07-26 00:58:34,3710,7613
757729163776290825,2016-07-26 00:08:05,9299,0
757725642876129280,2016-07-25 23:54:05,1391,5022
757611664640446465,2016-07-25 16:21:11,1272,5026
757597904299253760,2016-07-25 15:26:30,336,0
757596066325864448,2016-07-25 15:19:12,1219,4808
757400162377592832,2016-07-25 02:20:45,7759,16743
757393109802180609,2016-07-25 01:52:43,2009,6462
757354760399941633,2016-07-24 23:20:20,1637,4995
756998049151549440,2016-07-23 23:42:53,2271,6923
756939218950160384,2016-07-23 19:49:07,2295,7342
756651752796094464,2016-07-23 00:46:50,1511,5612
756526248105566208,2016-07-22 16:28:07,4169,11506
756303284449767430,2016-07-22 01:42:09,1231,4359
756288534030475264,2016-07-22 00:43:32,15071,28519
756275833623502848,2016-07-21 23:53:04,1738,7114
755955933503782912,2016-07-21 02:41:54,3285,8092
755206590534418437,2016-07-19 01:04:16,6148,18212
755110668769038337,2016-07-18 18:43:07,12621,23446
754874841593970688,2016-07-18 03:06:01,9193,0
754856583969079297,2016-07-18 01:53:28,2870,7616
754747087846248448,2016-07-17 18:38:22,591,2854
754482103782404096,2016-07-17 01:05:25,2220,5852
754449512966619136,2016-07-16 22:55:55,846,4147
754120377874386944,2016-07-16 01:08:03,2670,8655
754011816964026368,2016-07-15 17:56:40,4079,9726
753655901052166144,2016-07-14 18:22:23,2492,6458
753420520834629632,2016-07-14 02:47:04,4071,8731
753398408988139520,2016-07-14 01:19:12,2186,6384
753375668877008896,2016-07-13 23:48:51,2655,8411
753298634498793472,2016-07-13 18:42:44,6620,0
753294487569522689,2016-07-13 18:26:16,1191,3758
753039830821511168,2016-07-13 01:34:21,24013,41080
753026973505581056,2016-07-13 00:43:15,1109,4283
752932432744185856,2016-07-12 18:27:35,7798,13970
752917284578922496,2016-07-12 17:27:23,1790,7592
752701944171524096,2016-07-12 03:11:42,3291,0
752682090207055872,2016-07-12 01:52:49,1846,6642
752660715232722944,2016-07-12 00:27:52,1794,4878
752568224206688256,2016-07-11 18:20:21,2605,6140
752519690950500352,2016-07-11 15:07:30,3917,8157
752334515931054080,2016-07-11 02:51:40,1263,4238
752309394570878976,2016-07-11 01:11:51,18963,0
752173152931807232,2016-07-10 16:10:29,2106,6569
751950017322246144,2016-07-10 01:23:49,1060,3415
751937170840121344,2016-07-10 00:32:46,1530,5770
751830394383790080,2016-07-09 17:28:29,2227,6428
751793661361422336,2016-07-09 15:02:31,3320,6479
751598357617971201,2016-07-09 02:06:27,3440,8699
751583847268179968,2016-07-09 01:08:47,1265,4849
751538714308972544,2016-07-08 22:09:27,1445,5547
751456908746354688,2016-07-08 16:44:23,1127,3516
751251247299190784,2016-07-08 03:07:09,6695,13791
751205363882532864,2016-07-08 00:04:50,2086,6948
751132876104687617,2016-07-07 19:16:47,1480,5610
750868782890057730,2016-07-07 01:47:22,1595,5306
750719632563142656,2016-07-06 15:54:42,5747,14621
750506206503038976,2016-07-06 01:46:38,1316,4934
750429297815552001,2016-07-05 20:41:01,4947,14569
750383411068534784,2016-07-05 17:38:41,1309,5005
750381685133418496,2016-07-05 17:31:49,39,758
750147208377409536,2016-07-05 02:00:06,1095,3409
750132105863102464,2016-07-05 01:00:05,1440,3990
750117059602808832,2016-07-05 00:00:18,1466,4740
750101899009982464,2016-07-04 23:00:03,959,3344
750086836815486976,2016-07-04 22:00:12,613,2383
750071704093859840,2016-07-04 21:00:04,3802,8653
750056684286914561,2016-07-04 20:00:23,1011,3444
750041628174217216,2016-07-04 19:00:33,703,3502
750026558547456000,2016-07-04 18:00:41,888,2986
750011400160841729,2016-07-04 17:00:26,1035,3568
749996283729883136,2016-07-04 16:00:22,919,3331
749981277374128128,2016-07-04 15:00:45,2772,5569
749774190421639168,2016-07-04 01:17:51,1493,5114
749417653287129088,2016-07-03 01:41:06,1904,6721
749403093750648834,2016-07-03 00:43:15,622,2892
749395845976588288,2016-07-03 00:14:27,3951,9488
749317047558017024,2016-07-02 19:01:20,2509,6076
749075273010798592,2016-07-02 03:00:36,2360,6353
749064354620928000,2016-07-02 02:17:13,1714,5277
749036806121881602,2016-07-02 00:27:45,896,3425
748977405889503236,2016-07-01 20:31:43,3759,11235
748932637671223296,2016-07-01 17:33:49,2564,6461
748705597323898880,2016-07-01 02:31:39,1067,3047
748699167502000129,2016-07-01 02:06:06,1814,5213
748692773788876800,2016-07-01 01:40:41,1504,4659
748575535303884801,2016-06-30 17:54:50,2272,6696
748568946752774144,2016-06-30 17:28:39,776,2411
748346686624440324,2016-06-30 02:45:28,1413,5735
748337862848962560,2016-06-30 02:10:24,4701,8462
748324050481647620,2016-06-30 01:15:31,867,4078
748307329658011649,2016-06-30 00:09:04,810,4027
748220828303695873,2016-06-29 18:25:21,8825,15549
747963614829678593,2016-06-29 01:23:16,2444,6397
747933425676525569,2016-06-28 23:23:19,2894,7310
747885874273214464,2016-06-28 20:14:22,1116,3243
747844099428986880,2016-06-28 17:28:22,851,3084
747816857231626240,2016-06-28 15:40:07,1316,5346
747651430853525504,2016-06-28 04:42:46,179,1520
747648653817413632,2016-06-28 04:31:44,6614,14182
747600769478692864,2016-06-28 01:21:27,619,2545
747594051852075008,2016-06-28 00:54:46,1205,4065
747512671126323200,2016-06-27 19:31:23,1803,6110
747461612269887489,2016-06-27 16:08:30,1169,4249
747439450712596480,2016-06-27 14:40:26,2184,5965
747242308580548608,2016-06-27 01:37:04,3257,0
747219827526344708,2016-06-27 00:07:44,1791,5792
747204161125646336,2016-06-26 23:05:29,1038,3722
747103485104099331,2016-06-26 16:25:26,4548,10534
746906459439529985,2016-06-26 03:22:31,336,3168
746872823977771008,2016-06-26 01:08:52,2429,6593
746818907684614144,2016-06-25 21:34:37,1944,5807
746790600704425984,2016-06-25 19:42:08,1806,5345
746757706116112384,2016-06-25 17:31:25,4432,10520
746726898085036033,2016-06-25 15:29:00,2037,6648
746542875601690625,2016-06-25 03:17:46,2104,5520
746521445350707200,2016-06-25 01:52:36,1110,0
746507379341139972,2016-06-25 00:56:43,1226,5094
746369468511756288,2016-06-24 15:48:42,1854,6637
746131877086527488,2016-06-24 00:04:36,2511,7565
746056683365994496,2016-06-23 19:05:49,931,3904
745789745784041472,2016-06-23 01:25:06,1207,4437
745712589599014916,2016-06-22 20:18:30,2636,7652
745433870967832576,2016-06-22 01:50:58,2894,7824
745422732645535745,2016-06-22 01:06:43,2768,9412
745314880350101504,2016-06-21 17:58:09,3131,7863
745074613265149952,2016-06-21 02:03:25,3976,8605
745057283344719872,2016-06-21 00:54:33,2585,7945
744995568523612160,2016-06-20 20:49:19,716,3277
744971049620602880,2016-06-20 19:11:53,3042,8652
744709971296780288,2016-06-20 01:54:27,1771,6150
744334592493166593,2016-06-19 01:02:50,2412,7443
744234799360020481,2016-06-18 18:26:18,79515,131075
744223424764059648,2016-06-18 17:41:06,424,1868
743980027717509120,2016-06-18 01:33:55,1231,4551
743895849529389061,2016-06-17 19:59:26,1087,3999
743835915802583040,2016-06-17 16:01:16,2387,0
743609206067040256,2016-06-17 01:00:24,1560,4917
743595368194129920,2016-06-17 00:05:25,7445,20275
743545585370791937,2016-06-16 20:47:36,1066,3863
743510151680958465,2016-06-16 18:26:48,4185,8671
743253157753532416,2016-06-16 01:25:36,1366,4624
743222593470234624,2016-06-15 23:24:09,2164,6792
743210557239623680,2016-06-15 22:36:19,1560,4215
742534281772302336,2016-06-14 01:49:03,4011,7744
742528092657332225,2016-06-14 01:24:27,2245,4878
742465774154047488,2016-06-13 21:16:49,4382,7916
742423170473463808,2016-06-13 18:27:32,4319,10812
742385895052087300,2016-06-13 15:59:24,2266,7457
742161199639494656,2016-06-13 01:06:33,1547,4743
742150209887731712,2016-06-13 00:22:53,1783,5661
741793263812808706,2016-06-12 00:44:30,1698,4982
741743634094141440,2016-06-11 21:27:17,3144,8945
741438259667034112,2016-06-11 01:13:51,937,4026
741303864243200000,2016-06-10 16:19:48,3650,9631
741099773336379392,2016-06-10 02:48:49,6247,10997
741067306818797568,2016-06-10 00:39:48,3520,10342
740995100998766593,2016-06-09 19:52:53,3154,7018
740711788199743490,2016-06-09 01:07:06,1062,3736
740699697422163968,2016-06-09 00:19:04,888,3101
740676976021798912,2016-06-08 22:48:46,7724,19881
740373189193256964,2016-06-08 02:41:38,9220,20648
740365076218183684,2016-06-08 02:09:24,495,2727
740359016048689152,2016-06-08 01:45:19,967,3610
740214038584557568,2016-06-07 16:09:13,2220,7335
739979191639244800,2016-06-07 00:36:02,6719,21898
739932936087216128,2016-06-06 21:32:13,1217,4443
739844404073074688,2016-06-06 15:40:26,966,4138
739623569819336705,2016-06-06 01:02:55,1547,4185
739606147276148736,2016-06-05 23:53:41,1876,5897
739544079319588864,2016-06-05 19:47:03,24319,43694
739485634323156992,2016-06-05 15:54:48,3309,7887
739238157791694849,2016-06-04 23:31:25,52360,75163
738891149612572673,2016-06-04 00:32:32,6,115
738885046782832640,2016-06-04 00:08:17,1283,4127
738883359779196928,2016-06-04 00:01:35,917,3661
738537504001953792,2016-06-03 01:07:16,1759,5575
738402415918125056,2016-06-02 16:10:29,955,3599
738184450748633089,2016-06-02 01:44:22,1360,4727
738166403467907072,2016-06-02 00:32:39,3828,9635
